address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
914 Sims Avenue - D14,"Yoga Corner,Pavilion,Renovated,Hammocks,Greenery View,Lounge,Jacuzzi,Playground,Fitness Corner,Pond,Pool View,Lap Pool,Gym,Tennis Court,Balcony","1,119 sqft / 103.95 sqm",2,4,"★★★ PARC ESTA @ EUNOS MRT ★★★

+++ ENJOY DIRECT DEVELOPER SALE PRICE +++
◤◤ DEVELOPER APPOINTED SALESPERSON◥◥

Cal Koh Li Li @ 90616162
✔ 开发商指定经纪 无需付佣金
✔ 嘉宾预购可享特价优惠！
✔ 请拨热线开发商销售热线 : (+65) 90616162

✔City Fringe Location - excellent margin gap
✔Paya Lebar Transformation
✔Increase Employment in Paya Lebar Commercial Hub
✔2 mins walk to Eunos MRT
✔Good Rental Yield
✔5 mins to East Coast Park, Parkway Mall, i12, Paya Lebar Square 
✔Reputable Developer
✔Hotel Theme Facilities
✔Low Maintenance Fee $170-$230/month

✔Developer: MCL Land 
✔Project Description: 9 blocks of 18 storey residential flat development with basement and mezzanine basement car parks, swimming pool and communal facilities at Sims Avenue. 
✔Total Units: 1399 + 5 shops 
✔Address: 900 Sims Avenue 
✔District: 14 

★ CALL / SMS / WHATSAPP 
 Koh Li Li @ 90616162 or E-Brochure, Floorplan & Exclusive Viewing Today! 
★ UPDATED information on UNITS AVAILABILITY & PRICING for PARC ESTA @ EUNOS MRT OR other NEW LAUNCH DEVELOPMENT is also readily available upon request!","Facing,North,Availability,31 Dec 2022,District,D14",2022 - 99 years,https://www.99.co/singapore/sale/property/parc-esta-condo-VJY6QtJt954dcMpwNeVFQn?enquiry_position=135&enquiry_source=Search,Parc Esta,"$1,759,000",Condo,"$1,572 psf"
80 Jalan Daud - D14,"Swimming Pool,Wading Pool,Playground,Parking,Security,Tennis Court","2,467 sqft / 229.19 sqm",4,4,"New Listing  for SaleS AT Windy Heights !!

-4bedroom with super good size, 2467sqft
- Only 200 Unit with Great Land size
-High Floor , Unblock View
-Nice Layout

Call Koh Li Li @ 90616162 ERA for Viewing Appointment Today !!

Windy Heights is a freehold development located at 80 Jalan Daud, Singapore 419591, Completed in 1978 with only 200 units and  14 storey. Windy Heights is close to East Shore Hospital and Geylang Serai Malay Village. 

Condo Facilities at Windy Heights Facilities at Windy Heights include covered car park, 24 hours security, wading pool, swimming pool, tennis court, and playground. 

 Short  drive to schools, such as Haig Girls’ School and Manjusri Secondary School. Windy Heights is also a short drive away from the stretch of eateries located at Changi Road and Eunos Crescent. Residents can head down to the nearby Kembangan Plaza or the market and food centre for to buy daily necessities or do some light shopping.

 For vehicle owners, driving from Windy Heights to either the business hub or the bustling Orchard Road shopping district takes 15 - 20 minutes, via Central Expressway and Pan Island Expressway respectively.

Call Koh Li Li @ 90616162 ERA for Viewing Appointment Today !!","Furnishing,Unfurnished,District,D14",1983 - Freehold,https://www.99.co/singapore/sale/property/windy-heights-condo-PjQ3KkTja5gapegYWa4r7i?enquiry_position=134&enquiry_source=Search,Windy Heights,"$2,600,000",Condo,"$1,054 psf"
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Jacuzzi,Tennis Court,Outdoor Dining,Hydrotherapy Pool,Lap Pool,Jogging Track,Balcony","1,270 sqft / 117.98 sqm",2,3,"*** NEW RELEASE UNIT  ***

TOWER 103, -1BEDROOM/2BEDROOM/ 3DK UNIT

Huay call to book unit today !!


MOST ICONIC DEVELOPMENT IN TANGLIN

**WELCOME TO THE CREST**

SPECIAL PROMOTION NOW! Don't Miss It! 

Call Koh Li Li  90616162 for more information.

> Exclusive & Private Estate
> TOP Obtained
> 1 bedroom 700sqft , New Release !!!
> Unblock View
> Good-sized bedrooms
> Windy & Bright
> Good Rental Yield

*The Crest at Prince Charles Crescent*
~ a luxury development jointly developed by Wingtai Asia & Metro that celebrates life's many peaks.

The Crest is an exceptional development with timeless design, and pleasantly combines architecture with nature intimately. It is a signature piece of work of Toyo Ito, one of the world's most influential architects in practice today. 

Development Attributes:

•	Nestled In Exclusive Tanglin Landed Enclave 
•	Designed By Award Winning Architect – Toyo Ito
•	Rare, unique, spacious layouts within each unit
•	Myriad Of Facilities + Lush Landscaping To Enjoy
•	Best Government Land Sales (GLS) site in the city fringe 
•	Numerous entry and exit points
•	Seamless connections to Nature and Urban Centres
•	Located in an address of prestige within the Tanglin estate 
•	Near to numerous embassies
•	5 Minutes Drive To Orchard
•	6 Minutes To Redhill MRT
•	7 Minutes Drive To CBD
•	TOP Obtained!

Starbuy Indicative Price:

Best Investment not to be missed!

Viewing by appointment only.

Koh Li Li @ 90616162
Developer Sales Team
Project Team Ic","Facing,North,Availability,Now,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-vvDbrz9UUGPSfukuqp2nqS?enquiry_position=136&enquiry_source=Search,The Crest,"$2,530,000",Condo,"$1,992 psf"
53 Lorong 40 Geylang - D14,"Gym,Timber Deck,Jacuzzi,Steam Room,Parking,Pond,Karaoke,Fun Pool,Bomb Shelter,Renovated,Maid Room,Greenery View,Swimming Pool,Wading Pool,Spa Pool,Playground,Fitness Corner,High Floor,Security,BBQ","1,206 sqft / 112.04 sqm",3,2,"FREEHOLD AND HUGE 2 BEDROOM SIZE AT 1,206 SQFT

NEARBY AMMENITIES
3 MINS WALK TO KONG HWA SCHOOL
5 MINS DRIVE TO FAMOUS OLD AIRPORT ROAD HAWKER CENTRE
10 MINS WALK TO PAYA LEBAR MRT, SINGPOST CENTRE, PLQ AND KINEX MALL
10 MINS DRIVE TO PARKWAY PARADE AND KATONG I12
10 MINS DRIVE TO NATIONAL STADIUM AND NICOLL HIGHWAY
NEARBY PUBLIC TRANSPORT - BUS 70, 76, 135, 197.

CALL TOMMY CHEN 93663683 FOR VIEWING APPOINTMENT NOW!","Furnishing,Fully Furnished,Facing,North,Availability,Now,District,D14",2005 - Freehold,https://www.99.co/singapore/sale/property/the-waterina-condo-afFhopqyQXpvDu2jezrgHF?enquiry_position=43&enquiry_source=Search,The Waterina,"$1,670,000",Condo,"$1,385 psf"
Singapore 824289 - D19,"Bomb Shelter,Balcony,Renovated,Greenery View","1,237 sqft / 114.92 sqm",2,3,"*New Exclusive Listing!*

*8 Year Old Unit!*
*Unblocked View!*
*No West Sun!*

Contact Tommy (HP: 93663683) for viewing arrangement now!

PREMIUM 5 Room Unit Available for Sale!
Huge Size 115sqm (1238sqft)!

- Very Well Maintained
- Bright And Airy Unit Due To Full Length And Height Balcony Door Panels
- Solid Timber Flooring for All The Bedrooms
- Efficient Squarish Layout
- 4th Floor. Corner Unit.
- 5 Mins Walk to Punggol MRT and Waterway Point.

Location:
❤ 3 Mins Walk To Punggol MRT and Waterway Point!
❤ Neighborhood Retail Outlets, Sheng Shiong, Coffeshops Are Just Across The Road.
❤ Popular Mee Toh School Just Round The Corner!
❤ 2 Mins Drive to TPE

✔ Best Valued Unit Near to Punggol MRT and Waterway Point!
✔ Full Corner Unit!
✔ Basement Carpark For Convenience (Just park beside the lift lobby!)
✔ Soothing Unblocked Park View
✔ Cosy Neighbourhood
✔ Very Sincere Sellers
✔ Open to All Ethnics and SPR.

Contact Tommy (HP: 93663683) for viewing arrangement now.","Furnishing,Partially Furnished,Facing,North East,Availability,Now,District,D19",2013 - 99 years,https://www.99.co/singapore/sale/property/289d-punggol-place-hdb-ccpMhiWVymPdsNTacxVCpK?enquiry_position=42&enquiry_source=Search,289D Punggol Place,"$610,000",HDB 5 Rooms,$493 psf
71 Oxley Rise - D9,"Lounge,Gym,Jacuzzi,BBQ",646 sqft / 60.01 sqm,2,2,"NEW LISTING!
SELLING WITH TENANCY

Freehold 2 Bedroom 2 Bath
Dumbell Unit
High Floor with View of Fort Canning Park
No West Sun

Awesome development that many tenant loves!

Bus to Chinatown/CBD area
Cross the road to Plaza Singapura
and 4 MRT Lines!

Hurry! Dont Miss! Call Christopher at 92275777 for viewing appointment now!","Furnishing,Fully Furnished,Availability,Now,District,D09",2018 - Freehold,https://www.99.co/singapore/sale/property/the-rise-oxley-condo-9PsyGMuZaPyTSmEm9k8Gri?enquiry_position=41&enquiry_source=Search,The Rise @ Oxley,"$1,980,000",Condo,"$3,065 psf"
8 River Valley Close - D9,"Clubhouse,Open Terrace,Sky Lounge,Gym,Spa Pavilion,Jacuzzi,Tennis Court,Outdoor Dining,Yoga Corner,Lap Pool,Pool Deck,Viewing Deck,Lounge,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Security,Sculpture,BBQ,Hydrotherapy Pool",527 sqft / 48.95 sqm,1,1,"The Avenir

~~The Avenir (Former Pacific Mansion)~~
*** Showflat Preview soon by appointment call 90616162 to view .
* Established Developer, Guccoland and Hong Leong 
* Freehold in District 9, huge land size 11,924 sq m,
* Available in 2 Towers of 1 to 4 bedrooms layouts, total 376 units
* 360m to Great World City mall & Great world MRT U/C 2021
* 10 min walk to Somerset MRT
* Next to River Valley Pri school, close to ACS Junior, etc
• 2min walk to River Valley Primary School
• 8min drive to SMU
• 8min drive to SOTA
• Minutes’ drive to the CBD
• Short distance to Orchard, Malls, Supermarkets & Eateries
• Decent capital appreciation with the upcoming future Great World MRT Station along Thomson East Coast line and the upcoming Fort Canning MRT station along the Downtown Line. 
• Easy access to many major roads and the CTE
• Close proximity to Reputable Educational institutions such as Anglo- Chinese Junior School,Chatsworth International. 
- Approx 15-min walk to familiar places ie the Kim Seng Community Centre, Fort Canning Park, Victoria Theatre and Concert Hall

Register now, call 90616162 for VVIP Preview,!!","Furnishing,Partially Furnished,District,D09",2025 - Freehold,https://www.99.co/singapore/sale/property/the-avenir-condo-ouaiX5nLNs6N5ct7byNU8K?enquiry_position=133&enquiry_source=Search,The Avenir,"$1,543,000",Condo,"$2,928 psf"
Li Hwan Drive - D19,"Stove,Aircon,Balcony","1,676 sqft / 155.70 sqm",3,3,"Golden Hill Estate
3bedroom Inter Terrace Available for SALES !

Excellent Condition ! Perfect Location ! Walk to Lorong Chuan MRT ! Quiet Estate ! Very easy access to Main Road or to Amenities. Can walk to NEX Mall too !

Very near to Australian School / French School

Temporary Tenanted at the moment !

Simple, Renovated and well kept house for the small family !

Call Koh Li Li  @ 90616162 for Viewing Appointment !

Serangoon Garden Estate .Serangoon Garden Way .Worthing Road . Hythe Road .Kensington Park Road .Jalan Chulek .Court Road .Hemsley Avenue .Kingswear Ave .Huddington Ave .York Place .Cowdray Avenue .Bridport Avenue .Bishops Place .Portchester Avenue .Farleigh Avenue .Sandown Place .Maju Avenue .Tavistock Avenue .Stokesay Drive .Penshurst Place .Medway Drive .Crowhurst Drive .Bloxhome Drive .Bodmin Drive .Borthwick Drive .Braemar Drive .Brockhampton Drive .Blandford Drive .Burghley Drive .Chartwell Drive .Berwick Drive .Corfe Place .Jalan Pacheli .Tai Hwan Heights .Tai Hwan Terrace .Tai Hwan Close .Tai Hwan Place .Tai Hwan Avenue .Tai Hwan Lane .Tai Hwan Walk .Tai Hwan Grove .Tai Hwan Drive .Tai Hwan Crescent .Golden Walk .Golden Drive .Golden Rise .Li Hwan Drive .Li Hwan Close .Li Hwan Walk .Li Hwan Terrace .Li Hwan View .Li Hwan Place .Cardiff Grove .Chuan Walk .Colchester Grove .Coniston Grove .Carisbrooke Grove .Chiselhurst Grove .Crichton Close .Cooling Close .Moreton Close .Conway Grove .Conway Circle .Jalan Nira .Chuan Drive .Chuan View .Chuan Link .Chuan Place .Chuan Terrace .Lorong Chuan .Summer Place .Grace Park .Grace Walk . Tai Yuan Heights .Chuan Garden .Brighton Crescent .Brighton Avenue .Marlene Avenue .Saint Helier&#39;s .Plantation Avenue .Chepstow Close .Ripley Crescent .Lichfield Road .Raglan Grove .Alnwick Road .Walmer Drive

Disclaimer: All land and built up areas are base on approximate measurements and are subject to final survey.","Furnishing,Partially Furnished,Facing,North,Landed House Area Zoning,2 Storey Mixed Landed,District,D19",1970 - Freehold,https://www.99.co/singapore/sale/property/li-hwan-drive-landed-jsVMZPamncxLBrAKGRdcvK?enquiry_position=132&enquiry_source=Search,Golden Hill Estate,"$2,890,000",Terraced House,"$1,724 psf"
Singapore 730133 - D25,"Ground Floor,Greenery View,Renovated,Balcony","1,732 sqft / 160.90 sqm",3,4,"Spacious Ground Floor Jumbo, Able To Configure 5 Bedrooms!

✰-✰-✰ New Listing, Rare Ground Floor Jumbo Near Amenities For Sale ✰-✰-✰

✰ Rare Ground Floor Unit!
✰ 1722qft / 160 sqm. 
✰ Corner With Privacy.
✰ Renovated Move In Condition
✰ 4 Bedrooms, able to make into 5 bedrooms!
✰ 3 Bathroom in Master, Junior Master & Kitchen
✰ Well renovated 
✰ 10 mins walk to Woodlands MRT
✰ 2 mins walk to Sheng Siong Supermarket 
✰ 2 mins walk to Ang Mo Kio Hawker Centre

!!! All Races & PR Eligible!!! 

Schools within 1 km:
- Ang Mo Kio Pri Sch
- Jing Shan Pri Sch
- Mayflower Pri Sch
- Teck Ghee Pri Sch

Schools within 1-2 km:
- Ai Tong Sch
- Anderson Pri Sch
- Catholic High Sch
- CHIJ Stm Nicholas Girls' Sch
- Townsville Pri Sch 

☎ 97987489 for viewing now! 

Laven Loo 吕欣颐
PropNex Realty
 65 9798 7489
Wa.me/6597987489
","Furnishing,Partially Furnished,Facing,East,Availability,Now,District,D25",1995 - ,https://www.99.co/singapore/sale/property/133-marsiling-rise-hdb-Jwt3un5hWRtmYsXSxC3p4?enquiry_position=105&enquiry_source=Search,133 Marsiling Rise,"$660,000",HDB Executive,$381 psf
13 Flora Drive - D17,"Clubhouse,Pavilion,Hammocks,Gym,Lounge,Jacuzzi,Playground,Fitness Corner,BBQ,Tennis Court",635 sqft / 58.99 sqm,1,2,"The Jovell - NEW LAUNCH!!! 
Sales Hotline : +65 90616162

Open for viewing today

Project Info: 
✦Floral Drive 
✦District 17
✦99year
✦428 Stunning Units 

✮ New Launch 
✮ Full condo facilities 
✮ Luxury living 
✮ Furnished with quality furniture and fittings 
✮ Well-designed spaces 
✮ Developed by Hong Leong Holdings Limited 

Location: 
✓ An array of amenities nearby 
✓ Well connected via Tampines Expressway and Pan Island Expressway 
✓ Changi Airport can be swiftly reached with 8-minutes drive 
✓ Wide selections of reputable schools such as Changi Japanese School, Ngee Ann Secondary School and Dunman Secondary School 
✓ The Changi Museum, Smart World Caravan, Sun Plaza Park and Loyang Point are just a short drive away 

RSVP FOR SHOWFLAT VIEWING Today !!
Sales Hotline : +65 90616162","Furnishing,Partially Furnished,District,D17",2020 - 99 years,https://www.99.co/singapore/sale/property/the-jovell-condo-avLwTGpgsZY43AaDJNvqvK?enquiry_position=131&enquiry_source=Search,The Jovell,"$758,000",Condo,"$1,194 psf"
906 Sims Avenue - D14,"Lounge,Yoga Corner,Pavilion,Renovated,Hammocks,Gym,Low Floor,Jacuzzi,Playground,Fitness Corner,Mid Floor,Pond,Lap Pool,Tennis Court,Balcony",635 sqft / 58.99 sqm,1,2,"★★★ PARC ESTA @ EUNOS MRT ★★★

+++ ENJOY DIRECT DEVELOPER SALE PRICE +++
◤◤ DEVELOPER APPOINTED SALESPERSON◥◥
Koh LiLi @ 90616162 for showflat Viewing 
✔ 开发商指定经纪 无需付佣金
✔ 嘉宾预购可享特价优惠！
✔ 请拨热线开发商销售热线 : (+65)90616162

✔City Fringe Location - excellent margin gap
✔Paya Lebar Transformation
✔Increase Employment in Paya Lebar Commercial Hub
✔2 mins walk to Eunos MRT
✔Good Rental Yield
✔5 mins to East Coast Park, Parkway Mall, i12, Paya Lebar Square 
✔Reputable Developer
✔Hotel Theme Facilities
✔Low Maintenance Fee $170-$230/month

✔Developer: MCL Land 
✔Project Description: 9 blocks of 18 storey residential flat development with basement and mezzanine basement car parks, swimming pool and communal facilities at Sims Avenue. 
✔Total Units: 1399 + 5 shops 
✔Address: 900 Sims Avenue 
✔District: 14 

★ CALL / SMS / WHATSAPP  Koh Li Li  for E-Brochure, Floorplan & Exclusive Viewing Today! 
★ UPDATED information on UNITS AVAILABILITY & PRICING for PARC ESTA @ EUNOS MRT OR other NEW LAUNCH DEVELOPMENT is also readily available upon request!","Facing,South East,Availability,31 Dec 2022,District,D14",2022 - 99 years,https://www.99.co/singapore/sale/property/parc-esta-condo-D5C56WAAzzHB5gisQMvm2T?enquiry_position=129&enquiry_source=Search,Parc Esta,"$1,013,000",Condo,"$1,595 psf"
Singapore 650243 - D23,,"1,302 sqft / 120.95 sqm",2,3,"Blk 243 Bukit Batok 
corner unit. original lift level #05
original condition
Can contra.

near market.

900m to Bukit Batok MRT

Indian quota filled.

Malay owner.

","Furnishing,Unfurnished,Availability,Now,District,D23",1985 - 99 years,https://www.99.co/singapore/sale/property/243-bukit-batok-east-avenue-5-hdb-dMrUV6hTbiydHaQS5ZCTCk?enquiry_position=37&enquiry_source=Search,243 Bukit Batok East Avenue 5,"$455,000",HDB 5 Rooms,$349 psf
Singapore 822308 - D19,"Greenery View,Bomb Shelter",990 sqft / 91.97 sqm,2,2,"Super Super Attractive Price!
ONLY $580K Nego!
(2Beds 2 Baths - 990Sqft)

Condo Concept Designing House!

Punggol MRT & Sumang LRT station (Within 5min Walk)

Sincere & Motivated Seller

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!

About the Unit:
- 4 Years Old Unit! Early Sale Approval Granted!
- Most ICONIC development in Punggol!
- Beautiful Renovated Unit, save on Reno costs!
- Unblocked views of lush greenery and water.
- Living & Dining areas are very spacious.
- Regular and squarish layout ensure no wastage of space.
- Modern & Timeless TV feature wall allows you to personalize your favorite décor items.
- The bench doubles as storage and provides additional seating area for your guest.
- Full height windows allow natural light in making the whole unit bright and breezy.
- Modern enclosed -concept kitchen is fitted with ample cabinet & quality counter tops.
- Master bedroom comes with a MASSIVE walk in wardrobe, and a built in headboard with storage on both side of the bed.
- Condo-like layout with both common rooms sharing the balcony overlooking the beautiful view.
- Second common room comes with a built in wardrobe and is great as a guest bedroom or study.
Nearby Amenities:
- Waterway Point Shopping Mall is just next door and houses many restaurants, clinic, educational centres, NTUC finest and also a cinema for movie lovers.
- 10 mins walk to Punggol Safra and the upcoming Sport Centre & Town Hub.
- Superb convenience

School Within 2km:
- Valour Primary School
- Punggol Green Primary School
- Punggol View Primary School
- Pungggol Cove Primary School
- Oasis Primary School
- Edgefield Primary School
- Compassvale Primary School
- Rivervale Primary School
- Meetoh Primary School
and many more.

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!","Furnishing,Unfurnished,Availability,Now,District,D19", - 99 years,https://www.99.co/singapore/sale/property/308b-punggol-walk-hdb-esvvvV478tdHjEXEKXWAQj?enquiry_position=38&enquiry_source=Search,308B Punggol Walk,"$580,000",HDB 4 Rooms,$586 psf
