address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
11 Fernvale Close - D28,"Jogging Track,Clubhouse,Function Room,Games Room,Sea View,Pond,Outdoor Dining,Balcony,Greenery View,Pool Deck,Amphitheatre,Wading Pool,Hydrotherapy Pool,Fountain,Playground,Pool View,BBQ,Hydrotherapy Pool,Gym,Waterfall,Steam Room,Tennis Court,Undrewater Fitness Station,Karaoke,Multi-purpose Hall,Jet Pool,Yoga Corner,Hammocks,Adventure Park,Swimming Pool,Fitness Corner,High Floor,Security,Reflexology Path","1,044 sqft / 96.99 sqm",3,3,"Super Super Great Price!
High Floor Dual Key Unit with Private Lift!
ONLY $1.08mil!
3Beds 3 Baths (1044sqft)
Newly renovated (2yrs old)
Kupang LRT/Layar LRT (5min Walk)

Serious and Motivated Seller! 

Call/ WhatsApp David Soh @ 90669589 for exclusive viewing today!

Unique Features:
- High Floor
- Very Windy
- With Pool/ Sea views/ Greenery View
- Invites your friends to see fireworks
- Very quite
- Efficient Layout
- Spacious Unit of 1,044 Sqft
- All rooms can fit Queen-sized bed
- Master bedroom can fit King-sized bed
-	 With Private Lift to your Personal Corridor
- 	Dual Key Unit (2 Kitchenettes) allowing rental flexibility
- Full condominium facilities and carpark
- Most value buy project in the vacinity
- Too many to mention....

MRT/ LRT/ Bus:
-	 Kupang LRT
- Layar LRT
- Bus stop right outside condominium 
(Only 4 stops to Sengkang MRT)
-	 Straight bus ride accessible to North-East and North-South areas of Singapore

Schools:
-	 Fern Green Primary School (0.29m)
-	 Pei Hwa Secondary School (0.62m)
-	 Sengkang Green Primary School (0.75km)
- Anchor Green Primary School (0.81 km)
- Springdale Primary School (0.93 km)
- Fernvale Primary School (0.95 km)
- Nan Chiau Primary School (1.11 km)
- Nan Chiau High School (1.20 km)
- Chatsworth Kindergarten (1.40 km)
- Palm View Primary School (1.66 km)
- Compassvale Primary School (1.81 km)

Call/ WhatsApp David Soh @ 90669589 for exclusive viewing today!

Groceries & Supermarts:
- Seletar Mall
- Jalan Kayu
- Mini Mart right Beside
- Sheng Siong Supermarket right Beside
- Esso and Fairprice Express right Outside
- NTUC FAIRPRICE (FERNVALE POINT) 0.64 km
- NTUC FAIRPRICE (SELETAR MALL) 0.73 km
- NTUC FAIRPRICE (JALAN KAYU) 1.06 km
- Cold Storage Compass Point 1.54 km
- Giant(Buangkok Crescent) 1.60 km
- Giant(Hougang Green Shopping Mall) 1.88 km

Call/ WhatsApp David Soh @ 90669589 for exclusive viewing today!","Furnishing,Fully Furnished,Availability,Now,District,D28",2018 - 99 years,https://www.99.co/singapore/sale/property/riverbank-fernvale-condo-B7QT8eMGK5GHwrVo4nbgvd,Riverbank @ Fernvale,"$1,080,000",Condo,"$1,034 psf"
19 Lorong Lew Lian - D19,"Multi-purpose Hall,Gym,Pool Deck,Lounge,Wading Pool,Waterfall,Playground,Security,Lap Pool,BBQ,Games Room","1,023 sqft / 95.03 sqm",2,3,Call 98585738 to enquire!,"Furnishing,Unfurnished,Availability,Now,District,D19",2021 - 99 years,https://www.99.co/singapore/sale/property/forest-woods-condo-VYRaXChAKYtrjBreUADqTd,Forest Woods,"$1,676,000",Condo,"$1,638 psf"
28 Simei Street 1 - D18,"Clubhouse,Greenery View,Sauna,Swimming Pool,Wading Pool,Playground,Parking,High Floor,Security,Gym,BBQ,Tennis Court",990 sqft / 91.97 sqm,2,2,"2 Bedroom / 2BHK @ MELVILLE PARK – For Sale 
=======================================

** Spacious 2 Bedroom Size at 990sqft/92sqm!!!
** Unblock And Windy 
** Renovated Bathrooms
** Move In Condition
** Selling Vacant Possession or With Tenancy!!!

--------------- CALL NOW !!! ------------------ 
Call Jos @ 87775544 to view NOW!!!
-YOU WOULDN'T WANT TO MISS THIS-

Facilities: 
Tennis Court 
Squash Court 
BBQ Pits 
Function Rooms 
Gym 
Swimming Pool/Wading Pool 
Children Playground 

Transport: 
** Est. 10 minutes walking distance to Simei MRT Station 
** Fast access to main artery expressway (PIE/TPE/ECP) 
** Direct bus service to Changi Business Park 

Shopping Alternatives: 
** Shopping Amenities In About 10mins or Less Than 5 Minutes or 15 Minutes Driving Distance Away. 
- Eastpoint Shopping Mall 
- Tampines Mall 
- Century Square 
- Tampines 1 
- Changi City Point 
- East Village
- Bedok Mall

** Close proximity to Changi Business Park 
** Close proximity to Changi Airport 
** One World International School 
** United World College 
** Singapore University of Technology & Design (Fourth University)
** Upper Changi MRT Station (Blue Downtown Line) 

--------------------------------------------------------
Call Jos @ 87775544 to view NOW!!!
--------------------------------------------------------","Furnishing,Partially Furnished,Facing,South East,Availability,Now,District,D18",1996 - 99 years,https://www.99.co/singapore/sale/property/melville-park-condo-cXLpQ2qGbtHJG2tjvne3WH,Melville Park,"$748,000",Condo,$756 psf
283 Bedok South Avenue 3 - D16,"Clubhouse,Sky Lounge,Rooftop Pool,Tennis Court,Outdoor Dining,Balcony,Retail Shops,Renovated,Pool Deck,Lounge,Hydrotherapy Pool,Playground,Fitness Corner,Pool View,Lap Pool,BBQ",581 sqft / 53.97 sqm,1,2,"Brand new listing at eCo @ Bedok South Ave 3

*mins walk to Tanah Merah MRT

*almost brand new unit, just TOP in 2017

*mid floor with awesome pool view

* windy & no West sun

*1 Study unit ( Study spacious enough for bed )

*huge master bedroom

Motivated seller, price is nego..


Call Christopher at 9227-5777 for viewing appointment now! ","Furnishing,Partially Furnished,Facing,South,Availability,Now,District,D16",2017 - 99 years,https://www.99.co/singapore/sale/property/eco-condo-JZpcbkgc6YPvxLxvmcb3bV,Eco,"$870,000",Condo,"$1,497 psf"
4 Simei Rise - D18,"Clubhouse,Gym,Ground Floor,Sauna,Squash Court,Tennis Court,Parking,Patio / PES,Games Room,Bomb Shelter,Maid Room,Swimming Pool,Wading Pool,Jacuzzi,Playground,Security,BBQ","1,457 sqft / 135.35 sqm",3,3,"3 Bedroom / 3BHK At Changi Rise For Sale
=== === === === === === === === === === 
***All images used are for illustrative purposes. These and the dimensions given are illustrative for this house type and individual properties may differ.***

----------------- CALL NOW ! ------------------
Call Jos @ 8777 5544 to view NOW!!! 
----------------- VIEW NOW ! ------------------

** 3Bedroom / 3BHK/ 
** Helper's/Maid's/Utility Room   Bomb Shelter 
** GOOD Layout 
** Spacious Living Area
** Good & Usable Patio Size 
** Ground Floor Lovers' Choice

-------------- DO NOT MISS IT ! ------------------

Call Jos @ 8777 5544 to view NOW!!!

-------------- DO NOT MISS IT ! ------------------

Transport:
** Est. 10 minutes Walking Distance to Simei MRT Station 
** Est. 10 minutes Walking Distance to Upcoming Upper Changi MRT Station
** Fast Access to Main Artery Expressway (PIE/TPE/ECP) 
** Direct Bus Service to Changi Business Park 

Shopping Alternatives:
** Wet market at Blk 201 Tampines Street 22 
** Shopping Amenities In Estimated 5 to 15 minutes Driving Distance Away. 
- Eastpoint Shopping Mall 
- Tampines Mall 
- Century Square 
- Tampines 1 
- Changi City Point 
- East Village
- Bedok Mall

** Close proximity to Changi Business Park 
** Close proximity to Changi Airport
** One World International School
** United World College
** Fourth University - Singapore University of Technology & Design
** Upper Changi MRT Station (Blue Downtown Line)

-------------------------------------------------------
Call Jos @ 8777 5544 to view NOW!!!
-------------------------------------------------------
","Furnishing,Unfurnished,Facing,East,Availability,Now,District,D18",2004 - 99 years,https://www.99.co/singapore/sale/property/changi-rise-condominium-condo-mSecxWfybmTUKUbcMACRi4,Changi Rise Condominium,"$1,250,000",Condo,$858 psf
205 Jalan Eunos - D14,"Jogging Track,Function Room,Sky Lounge,Gym,Sea View,Tennis Court,Outdoor Dining,Sky Terrace,Balcony,Pavilion,Greenery View,Pool Deck,Viewing Deck,Wading Pool,Spa Pool,Playground,Fitness Corner,Security,Fibre Ready,Lap Pool",452 sqft / 41.99 sqm,1,1,Call 98585738 to enquire!,"Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D14",2023 - Freehold,https://www.99.co/singapore/sale/property/urban-treasures-condo-gLdHvpZhKYMXSe6K23cQR4,Urban Treasures,"$845,000",Condo,"$1,869 psf"
1 Simei Street 4 - D18,"Renovated,Maid Room,Gym,Swimming Pool,Wading Pool,Playground,Fitness Corner,Parking,High Floor,Security,BBQ,Tennis Court","1,195 sqft / 111.01 sqm",2,3,"3 BHK / 3 Brm @ Simei Green - For SALE
=================================

** 3 Bedroom @ 1195sqft / 111sqm
** GOOD & FULL Squarish, Functional and Well-Designed Layout 
** Unblocked Facing With Great Privacy 
** Beautifully Renovated With Timeless Decorations
** Hard To Come By Layout 

------------------ CALL NOW --------------------
Call Jos @ 8777 5544 to View Now !
----------------- DON'T WAIT -------------------

Facilities:  
BBQ pits, covered car park, fitness corner, gymnasium room, playground, swimming pool, tennis courts, and wading pool. 

Transport:
** Walking Distance to Simei MRT Station & Upper Changi MRT (DT34) Downtown Line 
** Fast Access To Main Artery Expressway (PIE/TPE/ECP) 
** Direct Bus Service To Changi Business Park

Shopping Alternatives:
** Shopping Amenities In Less Than 5 Minutes Walk, Or Less Than 10 Minutes Driving Distance Away Or Just A Train Stop Away
** Eastpoint Shopping Mall 
** Changi City Point 
** Tampines Mall 
** Century Square 
** Tampines 1 
** Bedok Mall
** East Village

** Close proximity to Changi Business Park 
** Close proximity to Changi Airport
** One World International School
** United World College
** Singapore University of Technology & Design - Fourth University

------------------------------------ CALL NOW! ---------------------------------------
You Are Welcome To Contact Jos @ 8777 5544 For Inquiries!!!
------------------------------------ VIEW NOW! ---------------------------------------
","Furnishing,Unfurnished,Availability,Now,District,D18",1999 - 99 years,https://www.99.co/singapore/sale/property/simei-green-condominium-condo-kfvB4prtbbFwPvp7xbon5h,Simei Green Condominium,"$1,100,000",Condo,$921 psf
30 Farrer Road - D10,"Penthouse,Bomb Shelter,Patio / PES,Balcony,Renovated,Hammocks,Greenery View,Pool Deck,Pavilion,Low Floor,Swimming Pool,Yoga Corner,Playground,Fitness Corner,High Floor,Pool View,BBQ,Roof Terrace",840 sqft / 78.03 sqm,2,3,"An exclusive 85 units
Freehold development by renowned developers, Tong Eng Group, Roxy-Pacific Holdings & Kim Seng Holdings in Prime district 10 along Farrer Road.

•  1km radius to Nanyang Primary School
•  Farrer Road MRT is only mins walk (600 m)
•  Near Orchard Shopping Belt, Central Business District and Marina Bay
•  land cost [for The Wilshire] is also one of the lowest [in psf ppr terms] in the area
•  first new launch to reap the benefits of proximity to the upcoming massive development at One Holland Village.

Unit Mix
🔹1 BR (463sf)
🔹2 BR (646sf)
🔹2 Guest (732sf - 797sf)
🔹3BR (840/861sf)
🔹4 Guest (1270sf)
🔹Penthouses available 

Viewing arrangements pls call EUNICE Tham 97779301

Developer Sales Team
Wilshire Residences ","Furnishing,Partially Furnished,Availability,Now,District,D10",2023 - Freehold,https://www.99.co/singapore/sale/property/wilshire-residences-condo-khPqe7DEefpc7FpmKH2gxW,Wilshire Residences,"$2,190,000",Condo,"$2,607 psf"
31 Simei Rise - D18,"Clubhouse,Gym,Sauna,Low Floor,Jacuzzi,Tennis Court,Parking,City View,Renovated,Maid Room,Greenery View,Swimming Pool,Wading Pool,Playground,Fitness Corner,Security,BBQ","1,236 sqft / 114.82 sqm",3,3,"Cheap Cheap Cheap

Let the weekend unfold here! First stop of the day, Savannah Condopark for sale! A renovated 1237sf , 3 bedroom for SALE here, selling for just under $900psf only!❗Yes, you see it correctly, BELOW $900Psf‼
This unique condominium that is landscaped with lush greeneries centred around a safari theme located at Simei Rise and conveniently located near Simei MRT and the new Upper Changi MRT is up for grabs!

At Savannah CondoPark, you'll discover a tale of an exotic paradise with hidden caves, enchanting waterfalls and a lush green; where excitement awaits you at every corner, waiting to be discovered, explored and 
enjoyed for an entire family.
Some of the standout facilities includes an indoor bowling alley for a family to enjoy.

For viewing, Call/PM
Lina Dewi 90058205
Fauzie Roslan 91793046

For property consultation,
Contact us at: ⁣ https://bit.ly/2QMGwk2
Follow my Fb Page: https://bit.ly/2FGJ7pc
My Instagram: www.99.co
","Furnishing,Partially Furnished,Facing,South East,Availability,Now,District,D18",2005 - 99 years,https://www.99.co/singapore/sale/property/savannah-condopark-condo-kwzSX6JJrLUaNa9r7t2xVN,Savannah Condopark,"$930,000",Condo,$752 psf
24 Upper Serangoon Crescent - D19,"Jogging Track,Spa Pool,Function Room,Water Feature,Gym,Tennis Court,Badminton Court,Outdoor Dining,Balcony,Bomb Shelter,Yoga Corner,Pavilion,Renovated,Hammocks,Lap Pool,Mini Golf Range,Viewing Deck,Lounge,Swimming Pool,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Security,Reflexology Path,BBQ,Study Room",883 sqft / 82.03 sqm,2,2,"Super Super Attractive Price!
ONLY $910K!
Mid Floor!
(2 Beds 2 Baths - 883sqft)

Sincere & Motivated First Seller

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!


- Fantastic view
- Privacy
- Bright and windy unit (no west sun)
- No west Sun
- Bright and Windy
- Decent size master bedroom
- Kitchen cabinets with service yard
- Well renovated with enclosed kitchen
- Functional layout with no odd shape
- Ideal for families with immediate move in

Amenities nearby:
- KPE/TPE
- Coffee shops, Supermarket, NTUC, bakery 
- Bus stops to Hougang MRT / Hougang Mall 
- Serangoon Secondary school
- CHIJ
- Holy Innocent High school
- Punggol Park 

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!
","Furnishing,Partially Furnished,Availability,Now,District,D19",2016 - 99 years,https://www.99.co/singapore/sale/property/riversails-condo-ZMhZiJVbrCjXRy9EeMFnjK,Riversails,"$910,000",Condo,"$1,031 psf"
906 Sims Avenue - D14,"Gym,Bomb Shelter,Yoga Corner,Tennis Court,Pond,Balcony,City View,Pool View,Pavilion,Renovated,Hammocks,Greenery View,Lounge,Jacuzzi,Playground,Fitness Corner,Fibre Ready,Lap Pool",635 sqft / 58.99 sqm,1,2,"Towering 18 storey high into the skies, Parc Esta is a residential development located within close proximity (approx. 200m) to the Eunos MRT station. With 5 shops located within the development, residents at Parc Esta can enjoy excellent vistas, great location, modern architecture and lifestyle-centric facilities within an all-round residential enclave.

Situated just right across Eunos MRT, Parc Esta is all about connectivity. With the Paya Lebar Regional centre just 1 MRT stop away, Parc Esta is within close proximity to the upcoming Paya Lebar Central that has been identified by URA as one of Singapore’s growth hubs integrating commercial, office, retails and attractive public spaces.

Don't miss this opportunity to secure your choice unit here!

Contact me @ 96898264 for more details or to view!

Adrian Ng
Mobile: 96898264
Developer Appointed Sales Team
","District,D14",2022 - 99 years,https://www.99.co/singapore/sale/property/parc-esta-condo-3PVw8Vs2pp9yroiUHajvD3,Parc Esta,"$1,067,000",Condo,"$1,680 psf"
20 Margaret Drive - D3,"Infinity Pool,Pool View,Renovated,Greenery View,Pool Deck,Lounge,Hydrotherapy Pool,High Floor,Outdoor Dining,Fibre Ready,Gym,Balcony",463 sqft / 43.01 sqm,1,1,"Margaret Ville is the all-new launched condominium located along Margaret Drive and parallel to Commonwealth Avenue by the renowned real-estate developer, MCL Land.

At Margaret Ville, one can enjoy the tranquillity of the neighbourhood and the convenience of travelling to the Central Business Districts given that it is situated within walking distance to both Commonwealth and Queenstown MRT Station and just merely just 4 MRT stops to Tanjong Pagar and Jurong East. Vehicle owners can easily access the Pan Island Expressway (PIE) via Farrer Road and Ayer Rajah Expressway (AYE) via Queensway in just about 5 minutes.

Be Impressed by the Luxurious, Nature & Exclusivity of Margaret Ville!

Unit Mix Available:
1 Bedroom, 1 Bedroom + Study, 2 Bedroom, 2 Bedroom + Study, 3 Bedroom and 4 Bedroom

Contact Adrian Ng @ 96898264 for viewing and information.

Other new launches available:
JadeScape, The TreVer, Daintree Residences, Riverfront Residences, Park Colonial, Mayfair Gardens, Queens Peak, Artra, South Beach Residences, Martin Modern, 120 Grange and many more.","Facing,North West,Availability,Now,District,D03",2021 - 99 years,https://www.99.co/singapore/sale/property/margaret-ville-condo-RumNVS2ZLUWU28Hh38EVKk,Margaret Ville,"$1,028,700",Condo,"$2,222 psf"
31 Lorong Chuan - D19,"Penthouse,Clubhouse,Gym,Jacuzzi,Steam Room,Tennis Court,Parking,Pond,Balcony,Infinity Pool,City View,Basketball Court,Maid Room,Lap Pool,Pool Deck,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,High Floor,Security,Reflexology Path,BBQ","2,593 sqft / 240.89 sqm",4,5,"Super Super Attractive Price!
ONLY $3.95mil!
999 years Leasehold!
(5 Beds 4 Baths - 2593sqft)

270Degree View Of Singapore 
Penthouse!

Sincere & Motivated First Seller

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!

RARE Single Plated Penthouse
Iconic Property In Singapore.
The View is there to stay!

- North/South Facing
- High Floor 
- 270Degree View Of Singapore 
- Tenanted
- Asking $4.2mil

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!
","Furnishing,Partially Furnished,Facing,North South,Availability,Now,District,D19",2008 - 999 years,https://www.99.co/singapore/sale/property/the-chuan-condo-N4NQanHxwPbu6oxxGUvRp5,The Chuan,"$3,950,000",Condo,"$1,523 psf"
